ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688003.SH,20260331,0.132,40.9755,114.5358,75.6096,59.595,-0.2086
688003.SH,20251231,2.8899,38.8685,-38.9462,11.2549,58.8647,0.4127
688003.SH,20250930,-1.2937,35.6128,-10.9843,14.7871,51.3821,0.1612
688003.SH,20250630,-1.1983,34.813,45.9246,10.3224,53.2538,0.1511
688003.SH,20250331,-1.9921,30.4393,14.9991,13.1377,46.8623,-0.4946
688003.SH,20241231,5.3457,41.1705,-42.0509,-2.3836,46.4824,-0.0425
688003.SH,20240930,-0.7439,39.4118,-133.2924,-3.1468,48.6276,-0.7406
688003.SH,20240630,-1.3294,38.8834,-716.5952,5.3775,47.8485,-0.2386
688003.SH,20240331,-1.8646,39.4543,-13.6256,6.2023,44.9785,-0.6262
688003.SH,20231231,8.7206,41.6567,41.4644,3.7035,40.5205,1.1962
