ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600158.SH,20260331,-0.2513,21.5781,79.3402,15.4795,38.7622,-0.3962
600158.SH,20251231,-8.2441,22.0142,-440.461,-14.8114,42.9816,0.1505
600158.SH,20250930,-1.0796,20.9961,-190.9617,-19.9466,41.5948,-0.043
600158.SH,20250630,-1.0585,19.4191,-207.3965,-25.2374,40.3692,-0.0009
600158.SH,20250331,-1.1001,18.1365,-240.1014,-57.9194,39.02,-0.2366
600158.SH,20241231,2.6317,26.8783,-12.7311,-33.9411,39.7792,-0.0378
600158.SH,20240930,0.9224,28.0593,159.1317,56.5668,39.6298,-0.3188
600158.SH,20240630,0.8902,31.7616,146.3568,78.4087,37.8798,-0.5729
600158.SH,20240331,0.7405,36.6328,138.998,195.8001,41.0315,-0.4335
600158.SH,20231231,2.9823,34.8554,562.3579,166.2662,45.052,-0.1444
