ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002027.SZ,20260331,7.1805,68.7408,57.6461,2.0093,25.3028,0.1481
002027.SZ,20251231,17.3894,70.484,-42.8495,4.0498,27.7068,0.4991
002027.SZ,20250930,23.9138,70.4007,6.8651,3.7283,29.2608,0.3678
002027.SZ,20250630,14.7687,68.2883,6.8721,2.4314,35.0335,0.2356
002027.SZ,20250331,5.6134,64.7053,9.1446,4.6971,22.9844,4.6585
002027.SZ,20241231,26.8888,66.2624,6.801,3.0106,24.0272,0.4599
002027.SZ,20240930,21.1479,66.2196,10.1606,6.7572,28.6898,0.3219
002027.SZ,20240630,13.13,65.1344,11.7419,8.1663,31.4764,0.2038
002027.SZ,20240331,5.1897,61.6931,10.5024,6.0151,24.3271,0.0861
002027.SZ,20231231,25.2514,65.4794,73.0173,26.3,25.9429,0.5316
