ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603267.SH,20260331,0.8762,46.5142,59.9971,-11.9758,13.6591,-0.6325
603267.SH,20251231,4.9658,44.3886,62.5426,20.2751,17.4976,0.6848
603267.SH,20250930,4.8725,45.489,74.5569,22.2652,18.8753,-0.0496
603267.SH,20250630,4.1396,45.7281,52.9647,22.2748,19.2649,0.5639
603267.SH,20250331,1.3364,41.8573,-16.8885,8.6699,17.8139,-0.26
603267.SH,20241231,2.4329,34.2889,-43.5457,-10.9819,17.0135,1.9846
603267.SH,20240930,2.9362,36.348,-48.295,-12.1903,16.0108,0.8002
603267.SH,20240630,2.7985,38.5111,-46.0514,-15.0324,16.6831,0.4379
603267.SH,20240331,1.7086,41.5573,-28.7045,-1.4362,18.46,-0.162
603267.SH,20231231,6.4915,40.5197,-66.1541,-33.025,21.398,1.9956
