ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002741.SZ,20260331,2.0304,15.1356,63.1885,64.895,51.4093,-0.3403
002741.SZ,20251231,5.4659,13.7966,150.6988,14.4962,48.5943,0.0404
002741.SZ,20250930,4.6905,13.9846,1233.7033,11.5013,47.0932,0.0758
002741.SZ,20250630,2.9435,13.2131,424.1207,9.5279,45.6921,0.0454
002741.SZ,20250331,1.0965,11.5339,563.859,14.852,46.63,-0.0059
002741.SZ,20241231,-10.3248,9.2747,52.4168,-4.0917,47.7962,-0.0675
002741.SZ,20240930,,9.9785,102.4235,-8.2583,56.3852,-0.0678
002741.SZ,20240630,0.7068,8.7088,104.9705,-7.5026,55.6563,-0.1526
002741.SZ,20240331,0.1798,4.8656,102.0156,-21.7793,56.5917,-0.1592
002741.SZ,20231231,-27.7318,2.2139,-468.5481,-18.2558,58.4153,0.317
