ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000568.SZ,20260331,7.2669,85.8178,-19.2548,-14.1891,21.8137,3.0864
000568.SZ,20251231,22.1471,86.6241,-19.6116,-17.5189,22.997,4.8393
000568.SZ,20250930,22.132,87.1134,-7.165,-4.8392,23.9267,6.6732
000568.SZ,20250630,16.2889,87.0903,-4.5422,-2.6688,33.4942,4.12
000568.SZ,20250331,9.4206,86.5095,0.4117,1.7823,24.6726,2.2472
000568.SZ,20241231,30.1859,87.5366,1.7106,3.1851,30.4774,13.0315
000568.SZ,20240930,26.6403,88.4345,9.719,10.7591,31.4638,8.4681
000568.SZ,20240630,19.2202,88.5709,13.2166,15.842,40.2778,5.5877
000568.SZ,20240331,10.391,88.3724,23.2001,20.7387,32.4289,2.9616
000568.SZ,20231231,34.7897,88.3005,27.7945,20.3384,34.3833,7.234
