ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301511.SZ,20260331,3.6005,9.1077,708.9005,73.4747,76.3695,-0.5308
301511.SZ,20251231,2.0629,7.1151,145.9069,59.3315,72.7556,-0.605
301511.SZ,20250930,0.6292,6.5843,132.6281,59.1446,72.4208,-0.6557
301511.SZ,20250630,0.2917,6.5101,136.7103,66.8193,73.5525,-0.9049
301511.SZ,20250331,0.1471,6.4697,119.2088,110.0387,73.5368,-0.3357
301511.SZ,20241231,-5.7374,2.1393,-284.8012,19.5079,69.2512,-0.8724
301511.SZ,20240930,-5.0907,1.6216,-374.1325,7.9925,71.1281,-0.2449
301511.SZ,20240630,-2.7423,1.6462,-289.7551,8.3823,68.4253,-0.6355
301511.SZ,20240331,-2.4665,-3.0986,-332.7432,-6.8175,66.8322,-0.0644
301511.SZ,20231231,2.074,7.5629,-73.6531,2.3591,64.9115,-1.0587
