ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688143.SH,20260331,0.2747,46.3431,-28.7248,29.5365,29.2086,-0.0023
688143.SH,20251231,0.9898,47.0959,33.3719,20.3227,30.4681,0.1611
688143.SH,20250930,2.0508,50.5805,933.2419,46.7667,26.7876,-0.4298
688143.SH,20250630,2.1675,52.6527,91.8167,40.3983,23.7246,-0.2368
688143.SH,20250331,0.5639,53.0055,26.7554,14.7538,21.3534,-0.2262
688143.SH,20241231,0.7835,44.6158,15.2841,50.2187,20.5499,-0.2743
688143.SH,20240930,-0.3988,44.9866,-230.3386,36.7989,16.2076,-0.5131
688143.SH,20240630,0.7068,47.0317,2.451,31.0841,13.896,-0.3109
688143.SH,20240331,0.2478,47.1359,175.4277,147.8162,10.4502,-0.2927
688143.SH,20231231,-0.3339,52.3746,-80.7207,-29.8221,10.4736,0.168
