ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000600.SZ,20260331,4.5159,22.9765,35.0771,-4.7309,57.2405,0.6689
000600.SZ,20251231,15.655,26.6476,253.6646,-3.1109,59.1779,3.0046
000600.SZ,20250930,13.2895,27.3348,231.7949,-3.726,57.3426,2.0298
000600.SZ,20250630,7.7914,23.4039,157.9643,-3.2849,58.3955,0.9549
000600.SZ,20250331,4.0903,19.2373,75.9367,-5.8417,61.2401,0.4585
000600.SZ,20241231,3.9262,15.3501,181.5939,20.0901,62.7046,2.0842
000600.SZ,20240930,3.7006,15.2733,92.5193,18.858,67.7193,0.7531
000600.SZ,20240630,3.1126,13.8208,295.5889,19.9742,68.2503,0.1027
000600.SZ,20240331,2.431,12.4535,278.3488,23.483,68.1932,0.1325
000600.SZ,20231231,0.0739,11.7962,56.8204,3.4975,67.4831,1.1811
