ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002859.SZ,20260331,1.4815,32.5851,41.5857,22.5246,57.6016,0.058
002859.SZ,20251231,7.0883,33.4083,8.73,15.5967,56.6972,0.7571
002859.SZ,20250930,5.7128,33.6857,-0.6987,13.7444,56.5949,0.4793
002859.SZ,20250630,3.1991,33.4019,-18.7798,14.675,55.146,0.249
002859.SZ,20250331,1.0647,32.2254,-36.7344,13.9955,53.3756,0.1128
002859.SZ,20241231,6.725,34.2036,-20.9093,15.5667,53.7815,0.5908
002859.SZ,20240930,5.8426,36.5044,2.7277,19.0791,49.9497,0.9556
002859.SZ,20240630,4.0178,36.5179,20.8817,17.7472,46.2819,0.3151
002859.SZ,20240331,1.7659,39.2229,69.1872,17.8676,43.8631,0.1928
002859.SZ,20231231,8.8607,35.8191,54.1087,20.8337,42.1759,0.5518
