ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600522.SH,20260331,2.1842,15.5814,46.4204,34.7112,38.5161,-0.5709
600522.SH,20251231,7.4665,13.8757,2.2519,9.2369,38.1061,1.3921
600522.SH,20250930,5.9838,14.6132,1.192,10.652,40.4947,0.1223
600522.SH,20250630,4.16,15.0713,7.3766,10.1909,40.3235,-0.5439
600522.SH,20250331,1.6898,14.5965,-1.3265,18.3664,37.2382,-0.3329
600522.SH,20241231,7.469,14.3909,-8.9411,6.6336,38.5929,1.2102
600522.SH,20240930,6.2615,15.833,-13.1217,4.7782,38.3173,-0.124
600522.SH,20240630,3.9601,16.6791,-25.3148,6.3188,38.2932,-0.4581
600522.SH,20240331,1.4806,18.0254,-17.1962,-0.3986,35.8694,-0.4569
600522.SH,20231231,8.4645,16.217,-3.0255,11.9057,36.7325,1.3303
