ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300088.SZ,20260331,0.4292,9.4619,-39.877,-11.7752,50.4329,0.0399
300088.SZ,20251231,1.8777,10.7572,-42.9376,4.658,51.4837,0.32
300088.SZ,20250930,3.1028,11.1398,-2.5431,3.7183,49.561,0.1474
300088.SZ,20250630,2.3096,10.3202,17.841,8.2484,47.008,0.1935
300088.SZ,20250331,0.8737,9.6644,61.092,7.3077,45.8026,0.0867
300088.SZ,20241231,3.8993,9.8733,47.7028,24.403,45.424,-0.0032
300088.SZ,20240930,3.1251,9.0078,-4.1395,37.1893,44.3442,-0.2355
300088.SZ,20240630,1.9813,8.2057,-15.9698,66.5025,42.8543,-0.1716
300088.SZ,20240331,0.4206,7.5547,-52.5243,76.868,40.1825,-0.0353
300088.SZ,20231231,1.4873,10.1527,-64.4586,27.2125,38.4249,0.2314
