ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688012.SH,20260331,2.032,39.8926,197.202,34.1285,22.1756,-0.2535
688012.SH,20251231,7.3049,39.1654,30.6867,36.6179,23.8463,3.6658
688012.SH,20250930,4.3039,39.1009,32.6637,46.4006,28.0196,2.0735
688012.SH,20250630,2.6536,39.8551,36.6218,43.8809,26.6424,0.324
688012.SH,20250331,1.496,41.5371,25.6674,35.4047,25.741,0.6054
688012.SH,20241231,7.3911,41.0603,-9.532,44.7297,24.7239,2.3433
688012.SH,20240930,4.4491,42.2219,-21.2837,36.274,25.8493,0.4307
688012.SH,20240630,2.6846,41.3208,-48.4836,36.462,25.0434,0.6147
688012.SH,20240331,1.4709,44.9396,-9.5266,31.2293,19.8788,-0.947
688012.SH,20231231,7.1536,45.8252,52.6688,32.1463,17.2002,-1.5775
