ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002532.SZ,20260331,7.2224,35.6052,109.6965,6.5539,39.9421,0.5059
002532.SZ,20251231,16.524,24.4018,8.1348,5.0294,45.4045,1.7397
002532.SZ,20250930,11.4531,22.4192,8.3065,7.337,48.1019,1.0439
002532.SZ,20250630,7.1694,20.2223,0.5131,11.1937,49.5294,0.705
002532.SZ,20250331,3.7956,20.1925,46.9941,16.1161,49.3027,0.1722
002532.SZ,20241231,16.917,23.267,102.0308,-3.0556,52.7408,1.1222
002532.SZ,20240930,11.7228,22.0644,88.3624,-6.9278,54.9293,0.7892
002532.SZ,20240630,7.925,21.828,103.4501,-6.8299,55.0182,0.4793
002532.SZ,20240331,2.8855,18.6858,43.5482,-1.7086,56.3814,0.2264
002532.SZ,20231231,8.0226,14.1002,-16.7962,-12.2201,57.7754,0.8419
