ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600988.SH,20260331,7.1048,59.2701,104.4289,47.6534,29.3577,0.2614
600988.SH,20251231,28.6731,52.4595,74.7038,40.0261,33.9066,2.9234
600988.SH,20250930,19.8258,49.8932,86.2148,38.9106,33.8538,1.5974
600988.SH,20250630,11.3906,48.1017,55.792,25.6403,37.1906,0.8486
600988.SH,20250331,5.1909,46.4187,141.0967,29.8494,38.6248,0.1808
600988.SH,20241231,24.1706,43.8415,119.4633,24.9949,47.251,1.9643
600988.SH,20240930,15.6494,41.9626,112.5852,22.9251,50.7423,1.2039
600988.SH,20240630,9.8627,39.503,127.7511,24.4515,51.6822,0.8624
600988.SH,20240331,,33.4571,166.4138,16.8324,52.5247,0.233
600988.SH,20231231,15.2782,32.5765,78.2102,15.2257,54.3632,1.324
