ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603728.SH,20260331,0.3667,37.0232,92.1905,17.6532,34.6915,-0.0347
603728.SH,20251231,1.7981,36.392,-21.5372,14.3238,34.2303,0.5245
603728.SH,20250930,1.5001,35.9893,5.4305,11.6576,32.7377,0.2659
603728.SH,20250630,0.7974,35.0005,-32.6619,3.9218,33.2208,0.1207
603728.SH,20250331,0.1906,36.8679,10.818,-2.162,31.8006,0.014
603728.SH,20241231,2.3386,37.6812,-44.5279,-4.9892,28.3575,0.5876
603728.SH,20240930,1.5018,37.6461,-43.6905,-4.5053,27.2924,0.3888
603728.SH,20240630,1.3031,37.4951,-24.8788,-3.144,27.1598,0.2391
603728.SH,20240331,0.1363,38.0788,-80.0314,-6.3367,25.5196,0.0579
603728.SH,20231231,4.5254,37.1884,-43.1962,-14.0938,25.6765,0.4836
