ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600030.SH,20260331,3.1177,,54.6,40.9138,84.8417,5.0714
600030.SH,20251231,9.886,,38.58,28.795,84.3498,5.0001
600030.SH,20250930,7.5643,,37.86,32.7031,84.1686,3.7922
600030.SH,20250630,4.5348,,29.8,20.4363,82.8003,2.0476
600030.SH,20250331,2.1617,,32.0,29.1306,82.801,-3.6004
600030.SH,20241231,7.6756,,10.06,6.195,82.5355,11.6435
600030.SH,20240930,6.0282,,2.35,0.7311,83.1403,7.666
600030.SH,20240630,3.8414,,-6.51,-4.1794,80.9712,2.5257
600030.SH,20240331,,,-8.4667,-10.3832,81.7585,4.7566
600030.SH,20231231,7.4285,,-7.49,-7.7417,81.1334,-2.7554
