ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002421.SZ,20260331,-0.6977,24.6902,60.8938,17.945,62.5187,-0.0362
002421.SZ,20251231,-13.381,20.2569,-2623.9294,-36.1464,62.9039,-0.0284
002421.SZ,20250930,-5.048,25.5096,-964.1499,-31.3583,59.8822,-0.1828
002421.SZ,20250630,-3.4684,24.7788,-1053.5105,-26.8031,62.0279,-0.1343
002421.SZ,20250331,-1.3239,26.8335,-1181.4915,-25.8391,62.0166,-0.1128
002421.SZ,20241231,0.0468,27.468,-77.4511,-17.2776,63.0365,0.0222
002421.SZ,20240930,0.9878,27.452,-54.8295,-21.3341,62.4364,-0.1393
002421.SZ,20240630,-0.0427,26.5174,-87.8777,-18.3385,62.7667,-0.1373
002421.SZ,20240331,-0.1507,25.9284,-79.221,-4.5166,62.6951,-0.0957
002421.SZ,20231231,2.417,23.8852,-45.8011,6.6431,62.9016,0.0232
