ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300037.SZ,20260331,4.2674,24.2804,109.0212,67.8549,46.7276,0.1842
300037.SZ,20251231,10.6059,24.2753,16.4793,22.8422,43.1564,1.5545
300037.SZ,20250930,7.1358,24.5084,6.6389,16.7522,41.8098,1.2336
300037.SZ,20250630,4.7311,25.0511,16.3628,18.5845,40.7751,0.7613
300037.SZ,20250331,2.2477,24.5508,39.304,32.1388,40.4691,-0.3797
300037.SZ,20241231,10.043,26.4921,-6.8259,4.8482,41.993,1.0856
300037.SZ,20240930,7.5455,27.0872,-12.0035,1.513,41.4921,-0.2518
300037.SZ,20240630,4.6804,27.8806,-19.5394,4.3529,41.38,-0.3408
300037.SZ,20240331,1.9738,27.2109,-32.7959,-7.9993,41.7652,-0.5333
300037.SZ,20231231,10.9019,28.9431,-42.5007,-22.5321,45.3469,4.5995
