ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301536.SZ,20260331,6.5,46.0536,330.2853,49.347,41.0558,-0.0367
301536.SZ,20251231,8.1179,34.1595,20.334,26.2811,36.7431,1.0586
301536.SZ,20250930,5.3998,33.4187,3.0301,19.4989,32.9332,0.7869
301536.SZ,20250630,3.1902,33.1926,-7.4692,18.6282,31.6837,0.7218
301536.SZ,20250331,1.3292,33.2864,0.4811,26.3579,31.4957,0.3222
301536.SZ,20241231,7.1544,35.791,25.1798,16.4868,30.9552,0.9946
301536.SZ,20240930,6.5626,35.9911,4.5118,22.9548,32.9252,0.886
301536.SZ,20240630,4.6346,36.3369,11.3001,19.924,34.3899,0.7678
301536.SZ,20240331,1.906,36.4074,9.0183,20.5431,30.5567,0.2131
301536.SZ,20231231,9.1404,36.4572,-63.7233,-14.6611,39.2504,1.1466
