ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301123.SZ,20260331,0.2043,22.0581,254.6624,38.3012,30.0153,-0.2882
301123.SZ,20251231,-2.887,16.1409,-10.6902,32.7874,28.8338,0.0132
301123.SZ,20250930,0.7034,16.2467,68.39,34.9881,27.0052,-0.0872
301123.SZ,20250630,0.0271,15.101,-74.5182,27.7664,26.5356,0.1778
301123.SZ,20250331,-0.2388,13.1109,-126.2509,13.1762,24.4257,-0.0967
301123.SZ,20241231,-2.3764,11.5257,-2918.927,16.1393,26.4725,0.3726
301123.SZ,20240930,0.3843,15.4218,52.5874,13.1282,21.6894,0.2029
301123.SZ,20240630,0.6778,16.6814,129.7438,12.0271,20.035,-0.09
301123.SZ,20240331,0.6159,18.5906,-5.7546,12.9455,23.1001,0.0181
301123.SZ,20231231,-0.5552,14.9323,-101.7652,-5.7261,28.8117,0.3201
