ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000831.SZ,20260331,2.8356,20.8361,90.7983,12.7857,11.0458,0.0808
000831.SZ,20251231,3.3866,16.6518,160.1506,5.1115,13.1047,0.439
000831.SZ,20250930,3.886,14.2071,194.6724,27.7349,14.0415,0.1116
000831.SZ,20250630,3.2745,13.373,166.1602,62.3779,11.2482,-0.043
000831.SZ,20250331,1.415,9.7737,125.1482,141.3159,7.6365,-0.1117
000831.SZ,20241231,-3.0468,15.7502,-168.6917,-24.0945,12.2469,-0.5598
000831.SZ,20240930,-4.5403,11.1427,-165.1407,-45.0256,9.0203,-0.5604
000831.SZ,20240630,-5.4283,13.7581,-242.2241,-52.7701,11.5386,-0.2501
000831.SZ,20240331,-6.1562,4.3084,-364.9832,-81.9434,7.7769,-0.4748
000831.SZ,20231231,6.2675,22.3518,-45.6597,-5.4003,9.2032,0.3261
