ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688432.SH,20260331,0.7465,31.583,-1.2386,18.0385,10.9109,0.0793
688432.SH,20251231,2.923,36.7179,-10.1429,0.9338,8.8699,0.2193
688432.SH,20250930,2.2577,38.5146,-19.8084,-3.4324,8.5032,0.1611
688432.SH,20250630,1.6856,39.9847,-18.7368,-3.2033,8.3225,0.1175
688432.SH,20250331,0.7841,38.5792,-12.9555,-1.644,9.0652,0.0554
688432.SH,20241231,3.8405,36.669,-8.3709,3.7008,10.6343,0.1838
688432.SH,20240930,3.4122,36.5732,-12.376,-2.1789,9.5968,0.115
688432.SH,20240630,2.1802,34.8205,-19.1747,-4.42,9.8735,0.0596
688432.SH,20240331,0.8975,31.9428,-26.9933,-9.0705,8.4141,0.0207
688432.SH,20231231,,34.3556,-27.6508,-18.2858,9.1709,0.2137
