ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601012.SH,20260331,-4.0576,-1.1879,-34.1976,-18.0255,66.0778,-0.3231
601012.SH,20251231,-12.7844,0.8098,25.2854,-14.8158,64.428,0.5753
601012.SH,20250930,-7.5313,1.2142,47.5221,-13.1042,62.431,0.24
601012.SH,20250630,-5.5452,-0.8162,50.8786,-14.8345,60.724,-0.0639
601012.SH,20250331,-3.2968,-4.1823,38.893,-22.7521,59.8009,-0.2306
601012.SH,20241231,-13.3152,7.4379,-180.1524,-36.2288,59.828,-0.6235
601012.SH,20240930,-9.734,7.9784,-155.6248,-37.7337,59.1956,-1.1041
601012.SH,20240630,-7.8237,7.6554,-157.1271,-40.4064,59.16,-0.8463
601012.SH,20240331,,8.8884,-164.6132,-37.5906,59.3768,-0.6452
601012.SH,20231231,16.3356,18.2593,-27.412,0.3873,56.8748,1.0712
