ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603876.SH,20260331,2.5547,11.13,127.2792,12.4606,70.2262,-0.0724
603876.SH,20251231,,9.0217,70.3381,9.4989,67.9608,1.3684
603876.SH,20250930,4.1727,8.6115,36.6061,11.2851,70.7151,0.3933
603876.SH,20250630,2.4913,8.8152,2.3301,15.9359,72.0524,0.297
603876.SH,20250331,1.1042,9.7145,179.9272,26.0849,72.3664,-0.3647
603876.SH,20241231,4.0962,8.8906,-43.7032,26.005,72.0575,0.0822
603876.SH,20240930,3.0649,9.0355,-52.0346,23.7268,74.0918,0.3225
603876.SH,20240630,2.663,9.8836,-47.6019,24.5722,74.7969,0.208
603876.SH,20240331,0.4117,9.7239,-80.3061,13.5802,72.0397,-0.6145
603876.SH,20231231,7.465,11.0792,-61.2881,-11.7619,67.596,1.2731
