ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603268.SH,20260331,10.9224,21.4855,330.2872,199.0684,81.4923,4.1158
603268.SH,20251231,43.0084,20.4048,1083.0538,274.9538,80.863,-1.5016
603268.SH,20250930,17.0514,21.8029,1614.0756,237.2288,81.4182,-0.8473
603268.SH,20250630,,20.8867,15646.5471,315.4898,89.7212,-0.2341
603268.SH,20250331,,8.4404,-97.5447,23.1668,103.4748,-0.1041
603268.SH,20241231,-204.227,9.7896,34.4927,33.3443,99.7354,-0.3886
603268.SH,20240930,-135.5,10.4981,4.9663,16.4442,97.2863,-0.2433
603268.SH,20240630,-61.6073,10.8699,12.5607,24.704,92.7983,-0.1736
603268.SH,20240331,-15.8145,20.4543,51.761,24.8214,88.5145,-0.0338
603268.SH,20231231,-89.159,4.6147,31.4041,-23.9018,86.7,-0.1235
