ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603986.SH,20260331,6.3687,57.0767,522.7881,119.3787,8.1329,2.5432
603986.SH,20251231,8.2757,40.2162,49.4747,25.1154,10.1593,3.1871
603986.SH,20250930,6.0077,38.5883,30.1781,20.9225,11.352,2.691
603986.SH,20250630,3.2274,37.2101,11.3106,14.9977,11.9435,1.4424
603986.SH,20250331,1.3447,37.4404,14.5733,17.3169,12.7611,0.5058
603986.SH,20241231,6.5018,38.0011,584.209,27.6897,13.2616,3.06
603986.SH,20240930,4.985,39.4598,91.8745,28.561,11.9255,2.7886
603986.SH,20240630,3.0709,38.1561,53.8775,21.688,10.2961,1.8724
603986.SH,20240331,1.2034,38.1591,36.4511,21.3193,10.127,0.9409
603986.SH,20231231,0.1804,34.4224,-92.1505,-29.1411,7.6338,1.7795
