ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600919.SH,20260331,3.0851,,8.201,8.4118,93.6197,16.4373
600919.SH,20251231,10.7317,,8.3465,8.8191,92.911,30.551
600919.SH,20250930,,,8.3152,7.8323,92.9727,21.9032
600919.SH,20250630,6.3726,,8.0488,7.7822,92.894,17.0584
600919.SH,20250331,3.1578,,8.1583,6.2143,92.8047,9.2132
600919.SH,20241231,11.3589,,10.7576,8.7784,92.0634,2.0078
600919.SH,20240930,10.1149,,10.0612,6.1781,91.9084,-0.224
600919.SH,20240630,6.943,,10.0512,7.1624,92.2502,5.5585
600919.SH,20240331,3.5186,,10.0191,11.725,92.6638,4.4457
600919.SH,20231231,12.3059,,13.2528,5.2756,92.3865,11.6394
