ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300015.SZ,20260331,5.2236,47.7331,12.4619,6.1458,32.7198,0.1832
300015.SZ,20251231,14.7146,47.1135,-8.8805,6.5277,36.2025,0.6405
300015.SZ,20250930,14.4592,49.2741,-9.7639,7.2531,33.5258,0.5446
300015.SZ,20250630,9.6249,48.558,0.0525,9.1216,34.6892,0.3648
300015.SZ,20250331,4.982,48.017,16.7075,15.9735,33.3019,0.1952
300015.SZ,20241231,15.6609,48.117,5.8706,3.0232,34.4104,0.5234
300015.SZ,20240930,15.8592,51.0183,8.5034,1.5849,34.6908,0.4609
300015.SZ,20240630,9.3214,49.4401,19.7099,2.8626,35.0256,0.3049
300015.SZ,20240331,4.3737,48.2931,15.1603,3.4975,32.2841,0.1384
300015.SZ,20231231,19.7807,50.7935,33.0651,26.426,33.6635,0.6295
