ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002025.SZ,20260331,0.6778,29.3916,12.1796,10.0873,32.9559,-1.4179
002025.SZ,20251231,2.2522,30.5976,-47.3205,15.8203,34.9999,-1.3476
002025.SZ,20250930,2.0143,31.0559,-64.5339,8.8683,37.8766,-1.7566
002025.SZ,20250630,1.1279,31.9382,-77.4885,0.4669,38.7097,-0.6843
002025.SZ,20250331,0.5792,31.4295,-79.3524,-9.1487,37.3553,-0.9935
002025.SZ,20241231,4.8841,38.3398,-53.7506,-19.0817,37.1905,-0.5663
002025.SZ,20240930,5.8991,44.3628,-30.8418,-23.221,35.47,-1.0437
002025.SZ,20240630,5.6051,47.518,-9.9977,-19.3073,34.6166,-1.2657
002025.SZ,20240331,3.2525,40.2993,2.6784,-9.4677,33.9257,-0.8024
002025.SZ,20231231,11.5666,37.9874,35.1136,3.1584,34.6839,3.5942
