ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688549.SH,20260331,0.081,15.7146,638.6617,35.3317,26.4051,-0.1155
688549.SH,20251231,-1.1465,14.0335,-265.7104,17.681,25.8538,0.1285
688549.SH,20250930,0.3976,13.7735,-15.2194,17.5594,24.0974,0.0584
688549.SH,20250630,0.032,11.4748,-64.5679,20.4002,23.1605,0.0522
688549.SH,20250331,-0.1664,8.083,-115.6113,15.7882,21.9038,0.0017
688549.SH,20241231,-0.3325,14.2641,-26.8744,15.1551,22.4736,0.0404
688549.SH,20240930,0.5259,14.0861,5.3138,15.4655,21.2803,0.0366
688549.SH,20240630,0.4111,14.3686,20.7742,13.7251,20.0308,0.028
688549.SH,20240331,0.1322,14.6178,705.5478,14.0475,21.1557,0.0092
688549.SH,20231231,-0.4529,19.9478,30.1608,11.8924,21.4432,0.0684
