ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301550.SZ,20260331,2.0442,31.3168,-15.5508,8.7151,26.3842,0.15
301550.SZ,20251231,9.2206,32.6812,-9.1737,1.7879,27.1835,0.8034
301550.SZ,20250930,7.4953,34.3348,2.1747,4.3761,18.075,0.9594
301550.SZ,20250630,5.3793,34.8222,4.953,8.7475,19.2194,0.4583
301550.SZ,20250331,2.4646,33.0803,-1.1984,19.7754,19.5249,0.1887
301550.SZ,20241231,10.7985,32.5215,26.9082,4.9051,20.9763,1.9554
301550.SZ,20240930,7.7498,32.5913,28.1321,5.0587,18.7222,1.3828
301550.SZ,20240630,5.3479,32.8812,43.5468,8.7074,18.3456,1.0134
301550.SZ,20240331,2.4099,33.4741,101.3751,11.951,17.2296,0.2263
301550.SZ,20231231,13.8947,32.1151,22.1573,-1.549,19.102,1.1041
