ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300747.SZ,20260331,0.8941,22.0488,147.036,20.0645,32.3883,-0.0515
300747.SZ,20251231,2.5119,20.3721,20.5242,8.4286,33.7665,0.3992
300747.SZ,20250930,2.0076,19.6939,2.4875,6.6688,35.6545,0.8166
300747.SZ,20250630,0.9719,19.0021,-23.7801,4.8545,36.1868,0.6108
300747.SZ,20250331,0.0745,18.8898,-73.3647,-10.7222,37.0216,0.0547
300747.SZ,20241231,0.9198,20.5132,-38.2442,-13.1099,36.6856,0.9037
300747.SZ,20240930,2.154,26.8819,-30.3275,-9.0599,38.1213,0.5031
300747.SZ,20240630,1.6186,26.7456,-14.4625,-11.403,41.4799,0.422
300747.SZ,20240331,,27.019,44.2966,1.9447,42.2457,-0.0366
300747.SZ,20231231,5.2774,25.9985,431.9485,15.3997,43.4272,0.5065
