ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300398.SZ,20260331,2.7162,39.6403,9.5727,24.563,27.4,0.4068
300398.SZ,20251231,8.2292,36.4103,58.3587,10.5607,27.9706,1.1803
300398.SZ,20250930,5.9151,36.1572,41.34,7.8789,27.4148,0.6912
300398.SZ,20250630,3.9643,36.0992,80.4519,3.8007,27.3513,0.4179
300398.SZ,20250331,1.899,35.1135,100.0951,4.8102,35.1545,0.0265
300398.SZ,20241231,6.1067,35.0593,119.4211,6.9211,36.9118,1.2281
300398.SZ,20240930,5.2449,35.7617,-2.0691,8.595,35.8984,0.8402
300398.SZ,20240630,,36.2217,-31.0138,8.2761,36.6019,0.4999
300398.SZ,20240331,1.7142,35.5108,-17.1319,12.508,38.2532,0.1732
300398.SZ,20231231,1.3274,34.4594,-74.1503,-5.5246,39.1001,0.5491
