ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688777.SH,20260331,0.4559,30.9921,-37.8124,-6.2886,45.0938,-0.7982
688777.SH,20251231,3.2567,31.216,-60.4759,-11.6642,46.2859,0.4768
688777.SH,20250930,3.299,31.8677,-39.7791,-10.7777,43.9986,-0.5892
688777.SH,20250630,2.8245,32.0803,-31.4629,-9.9226,42.3084,-0.7076
688777.SH,20250331,0.7446,30.3581,-17.4195,-7.5506,41.6367,-0.6627
688777.SH,20241231,10.3073,33.8638,1.3817,6.0163,43.0552,0.5489
688777.SH,20240930,6.6168,32.8517,3.3615,11.5832,41.8767,-0.4478
688777.SH,20240630,4.8134,33.2346,1.1587,16.7792,43.3285,-0.5316
688777.SH,20240331,1.1988,31.0322,57.3924,20.25,42.7039,-0.8566
688777.SH,20231231,12.5638,33.1885,38.0779,30.1343,44.412,0.2436
