ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600150.SH,20260331,3.2545,17.4753,251.6407,54.8968,62.705,1.0832
600150.SH,20251231,6.3052,12.5804,85.9996,13.9685,64.4248,1.0321
600150.SH,20250930,,12.5602,115.4096,17.9636,63.8836,0.4112
600150.SH,20250630,,12.2071,108.588,11.9623,68.3892,0.5265
600150.SH,20250331,2.1709,12.8362,180.9871,3.8481,68.7974,-0.5987
600150.SH,20241231,6.1903,10.2042,22.2066,5.0053,69.63,1.1706
600150.SH,20240930,4.0282,9.4088,-11.3488,13.1212,69.8754,0.5204
600150.SH,20240630,2.4688,8.1724,155.3133,17.9883,69.657,-0.8529
600150.SH,20240331,0.6985,7.2182,821.1185,68.8376,70.2408,-0.6928
600150.SH,20231231,,10.5689,1614.7278,25.8102,70.4932,4.0723
