ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000737.SZ,20260331,8.6277,12.506,65.7394,46.8918,64.6004,-0.7033
000737.SZ,20251231,11.9477,10.2797,29.013,15.801,62.9873,0.9913
000737.SZ,20250930,10.544,8.4944,26.0662,9.5625,65.8069,-0.1514
000737.SZ,20250630,7.4751,8.983,5.8502,2.8122,66.8228,-0.4607
000737.SZ,20250331,5.6768,10.4232,57.2863,23.5649,64.8767,0.2083
000737.SZ,20241231,10.7448,7.124,-1.3658,156.5975,65.3776,0.2039
000737.SZ,20240930,10.9196,7.4028,5.179,160.4953,67.8601,0.6859
000737.SZ,20240630,8.8674,8.04,53.6618,173.9869,67.9368,0.473
000737.SZ,20240331,4.4658,8.4653,23.0105,112.7786,68.0091,0.2363
000737.SZ,20231231,13.4793,14.4815,11.5572,-12.6878,68.0557,-0.7358
