ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600498.SH,20260331,0.1977,26.4445,-30.4445,11.4026,58.6774,-0.5802
600498.SH,20251231,2.4962,21.098,-37.9777,-12.716,59.4945,3.514
600498.SH,20250930,3.3739,22.4179,30.2837,-19.2977,61.4161,-0.0411
600498.SH,20250630,2.0097,22.2206,32.0224,-19.7309,63.3057,-0.5141
600498.SH,20250331,0.3857,25.9333,33.0799,-19.9705,62.8673,-0.1295
600498.SH,20241231,4.816,21.2484,39.0486,-8.2903,64.9883,3.9158
600498.SH,20240930,2.7773,22.1293,20.0722,-6.2299,64.964,-1.3507
600498.SH,20240630,1.6215,21.3337,8.6796,-7.0164,64.7535,-2.7933
600498.SH,20240331,0.3171,24.8325,10.9283,0.8484,63.4787,-1.5705
600498.SH,20231231,3.5923,20.5639,24.3856,0.6848,64.4326,0.0499
