ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301018.SZ,20260331,0.9347,20.5955,-47.7127,-1.8019,60.1781,-0.7267
301018.SZ,20251231,7.8785,23.9885,87.5858,39.5538,56.6619,1.2213
301018.SZ,20250930,5.5326,23.1628,5.0549,26.8391,54.5195,-0.0179
301018.SZ,20250630,5.748,24.414,35.9526,28.951,55.244,-0.4185
301018.SZ,20250331,2.1095,21.993,7.3386,27.1792,51.6361,-0.3348
301018.SZ,20241231,4.5113,23.8015,10.1673,20.1096,52.4807,0.5086
301018.SZ,20240930,5.6134,26.3656,-4.1093,6.1956,50.4907,0.2065
301018.SZ,20240630,4.3234,26.4496,27.2847,13.4887,50.5326,-0.0954
301018.SZ,20240331,2.0879,25.9676,21.9187,6.7795,47.1487,0.0541
301018.SZ,20231231,5.8098,27.6438,-36.909,13.0574,48.1673,0.0521
