ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600219.SH,20260331,2.1525,21.6381,-35.3868,0.9547,18.4404,0.0916
600219.SH,20251231,9.228,25.1968,-1.9554,3.4133,19.2784,0.6469
600219.SH,20250930,7.3303,26.6309,8.0913,8.6644,17.5647,0.5356
600219.SH,20250630,5.1178,28.5115,19.9466,10.2547,17.4362,0.4147
600219.SH,20250331,3.3187,32.9225,100.1929,24.3193,16.805,0.1936
600219.SH,20241231,9.949,27.1846,39.0325,16.0645,19.9813,0.6559
600219.SH,20240930,6.9522,25.3381,62.9373,11.6951,18.9209,0.4022
600219.SH,20240630,4.4437,25.228,66.6846,8.0458,19.6216,0.2269
600219.SH,20240331,1.7306,22.2266,63.9876,5.7013,22.1638,0.0988
600219.SH,20231231,5.8108,20.3402,-1.1819,-17.4747,21.4883,0.3613
