ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601988.SH,20260331,1.8356,,4.17,8.4382,91.7975,0.6089
601988.SH,20251231,8.2619,,2.1779,4.4787,91.6364,2.5202
601988.SH,20250930,,,1.0793,2.6876,91.3787,0.159
601988.SH,20250630,,,-0.8516,3.7616,91.5042,0.1044
601988.SH,20250331,1.9358,,-2.9024,2.5563,91.7534,-0.1374
601988.SH,20241231,8.6963,,2.5601,1.1561,91.5777,1.8716
601988.SH,20240930,6.5248,,0.5176,1.6408,91.5642,0.5711
601988.SH,20240630,4.4751,,-1.244,-0.6676,91.8042,-0.2257
601988.SH,20240331,,,-2.9031,-3.0124,91.7283,0.011
601988.SH,20231231,,,2.3759,6.41,91.4998,2.7734
