ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300274.SZ,20260331,4.2665,33.2629,-40.1157,-18.2587,57.5148,0.5829
300274.SZ,20251231,30.7224,31.8317,21.973,14.549,58.0619,8.1602
300274.SZ,20250930,28.0587,34.8777,56.3411,32.9475,60.058,4.7818
300274.SZ,20250630,18.8698,34.3579,55.9682,40.34,61.3308,1.6566
300274.SZ,20250331,9.4647,35.134,82.5181,50.9202,64.1561,0.8635
300274.SZ,20241231,33.0992,29.9425,16.9152,7.7595,65.067,5.8211
300274.SZ,20240930,23.8589,31.3177,5.2136,7.6082,65.7671,0.3878
300274.SZ,20240630,16.5163,32.4166,13.895,8.3765,64.6719,-1.2559
300274.SZ,20240331,7.2461,36.6707,39.0455,0.2642,62.7498,-0.3284
300274.SZ,20231231,39.7468,30.357,162.6883,79.4725,64.4598,4.7011
