ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002475.SZ,20260331,3.1948,11.9205,20.2416,35.7689,66.5318,-0.9701
002475.SZ,20251231,18.3715,11.9119,24.1972,23.6425,66.0661,2.378
002475.SZ,20250930,12.7564,12.1484,26.924,24.6859,67.0147,0.4776
002475.SZ,20250630,7.7743,11.6104,23.1296,20.1792,62.872,-0.2286
002475.SZ,20250331,3.3971,11.1793,23.1706,17.9002,62.906,-0.9233
002475.SZ,20241231,18.616,10.4114,22.0311,15.907,62.1641,3.7466
002475.SZ,20240930,13.4214,11.7238,23.064,13.6661,63.0408,0.9237
002475.SZ,20240630,8.5636,11.7051,23.8866,5.7433,59.5063,0.3334
002475.SZ,20240331,3.7868,10.7448,22.4533,4.9346,57.1178,-0.1176
002475.SZ,20231231,20.0398,11.5841,19.53,8.3527,56.6122,3.8551
