ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000021.SZ,20260331,1.0792,17.0662,35.3487,10.6739,41.6829,0.0725
000021.SZ,20251231,7.7517,18.3238,22.0707,6.2064,38.9902,1.1213
000021.SZ,20250930,4.6843,16.9117,14.2659,3.9271,42.4891,1.2938
000021.SZ,20250630,2.6241,15.7482,25.3945,9.7113,46.7274,0.9292
000021.SZ,20250331,1.0338,16.2378,46.9115,7.6209,48.1607,0.4284
000021.SZ,20241231,7.8863,16.9794,44.3289,3.9434,48.2392,1.5561
000021.SZ,20240930,5.4786,16.6014,48.1181,-1.0912,53.5666,1.2287
000021.SZ,20240630,3.1332,16.6992,21.3849,-8.8625,53.8907,0.8674
000021.SZ,20240331,0.9528,16.6,20.5724,-20.5247,55.4105,0.2898
000021.SZ,20231231,6.3272,16.6458,-2.1928,-11.5007,53.323,1.283
