ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
605020.SH,20260331,3.0086,27.2128,85.1104,16.3702,31.5164,0.4056
605020.SH,20251231,13.2276,25.1272,123.4578,13.0384,27.6615,1.3312
605020.SH,20250930,10.7541,26.0328,220.3863,12.0414,28.4766,0.9824
605020.SH,20250630,7.0539,25.2933,140.8248,12.3855,39.7294,0.7159
605020.SH,20250331,2.566,23.4441,161.6628,12.3584,46.6818,0.0533
605020.SH,20241231,8.9557,17.7354,36.8275,5.4212,60.0595,1.5365
605020.SH,20240930,5.2503,16.7947,-9.6268,4.6385,62.1349,0.7071
605020.SH,20240630,3.9476,17.9332,2.4036,4.6247,62.0867,0.2862
605020.SH,20240331,1.3696,17.2631,27.3794,7.8352,61.5525,0.0338
605020.SH,20231231,4.3829,14.6267,-38.8054,14.8585,60.8251,1.3806
