ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600941.SH,20260331,1.9816,25.3507,-4.2082,1.0305,33.7319,3.299
600941.SH,20251231,9.3066,28.8683,-0.9236,0.9059,33.2236,10.7611
600941.SH,20250930,7.8657,31.0861,4.0332,0.4053,33.9552,7.4467
600941.SH,20250630,5.6971,31.616,5.0299,-0.5441,33.1453,3.879
600941.SH,20250331,2.1041,26.9252,3.4517,0.0201,33.2716,1.4509
600941.SH,20241231,9.2157,29.016,5.0142,3.116,34.3293,14.6738
600941.SH,20240930,7.6377,30.8125,5.0945,2.0499,32.9623,10.4366
600941.SH,20240630,5.5109,30.8113,5.288,3.0195,32.1067,6.1269
600941.SH,20240331,1.9743,26.1718,5.494,5.169,32.7606,2.6591
600941.SH,20231231,9.1868,28.2323,5.0271,7.6873,33.038,14.2014
