ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688449.SH,20260331,0.3168,51.4573,135.7347,47.3803,21.3237,0.1946
688449.SH,20251231,5.6173,51.4278,20.4134,13.0642,19.0778,0.3377
688449.SH,20250930,3.5015,51.3986,23.0545,11.588,19.0171,0.2362
688449.SH,20250630,2.0039,51.6565,36.376,15.6786,17.8052,-0.0391
688449.SH,20250331,-1.9918,50.7152,-342.6019,11.1883,20.1091,-0.0041
688449.SH,20241231,3.9551,47.4719,126.0376,13.5477,18.051,-0.0491
688449.SH,20240930,4.5252,48.0613,7633.1936,20.3134,41.3859,-0.2596
688449.SH,20240630,3.2305,48.7294,,,42.1226,-0.38
688449.SH,20240331,1.2479,53.0937,121.7039,174.6486,41.9577,
688449.SH,20231231,6.6056,45.6587,165.9794,80.3793,39.3684,0.48
