ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
605499.SH,20260331,8.0296,46.8897,28.3072,21.4555,44.4817,0.8012
605499.SH,20251231,48.9125,44.905,32.7217,31.7979,64.7323,11.8732
605499.SH,20250930,42.9428,45.1688,38.9131,34.1264,63.2415,6.0241
605499.SH,20250630,27.6491,45.1465,37.2219,36.3678,61.8635,3.347
605499.SH,20250331,11.7312,44.4688,47.6184,39.2257,61.8114,1.2144
605499.SH,20241231,46.5651,44.8094,63.0921,40.6299,66.081,11.1332
605499.SH,20240930,39.9087,45.0501,63.5293,45.3351,64.7261,7.5884
605499.SH,20240630,25.4979,44.6007,56.1736,44.1945,62.1132,5.6681
605499.SH,20240331,9.3815,42.7707,33.5099,39.7975,55.8167,2.1488
605499.SH,20231231,32.8359,43.0723,41.5997,32.4195,57.0106,8.203
