ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002183.SZ,20260331,0.1329,4.4736,-23.908,-17.1156,81.5527,0.0416
002183.SZ,20251231,-4.6418,4.2821,-401.4299,-12.1392,82.3859,0.3464
002183.SZ,20250930,-0.2278,4.1921,-42.5576,-10.5709,80.4851,0.1962
002183.SZ,20250630,-0.0855,4.0861,-20.8355,-11.5009,80.397,0.2212
002183.SZ,20250331,0.2033,4.1439,7.0789,-13.1356,81.366,0.0595
002183.SZ,20241231,1.0079,4.3106,-24.9157,-17.7988,81.8663,0.1303
002183.SZ,20240930,0.3531,4.1894,-47.1239,-14.4135,79.9677,0.0726
002183.SZ,20240630,0.2335,3.9761,-42.1229,-3.3351,79.5596,0.0286
002183.SZ,20240331,0.1005,4.1174,-31.3927,2.547,79.3792,0.0248
002183.SZ,20231231,0.8942,4.1117,-44.9469,10.5678,80.5075,0.0447
