ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688072.SH,20260331,1.4738,41.6891,488.2918,56.9673,60.9918,-1.8412
688072.SH,20251231,12.1638,34.9523,34.6651,58.8685,64.106,12.922
688072.SH,20250930,8.0543,33.2791,105.137,85.2701,67.7236,10.071
688072.SH,20250630,0.7143,31.9581,-26.9618,54.2474,69.0867,5.5983
688072.SH,20250331,-3.446,19.8923,-1503.33,50.2158,67.7582,0.0391
688072.SH,20241231,7.2136,41.6857,3.8593,51.7003,65.3976,-1.0151
688072.SH,20240930,1.4002,43.5931,0.0982,33.7918,63.9502,-3.5894
688072.SH,20240630,0.436,47.0452,3.635,26.2209,63.5058,-3.233
688072.SH,20240331,-0.9596,47.3096,-80.5065,17.2511,57.7659,-3.8331
688072.SH,20231231,7.5161,51.007,79.8199,58.5972,53.9424,-8.8068
