ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601816.SH,20260331,1.5051,45.8189,6.0295,3.2863,19.7654,0.0904
601816.SH,20251231,6.4418,46.8813,3.1611,2.1466,20.1251,0.4334
601816.SH,20250930,5.0646,47.9553,2.8656,1.39,21.0148,0.3338
601816.SH,20250630,,46.5384,-0.6405,0.7222,22.3355,0.2099
601816.SH,20250331,1.4565,45.3825,0.0281,1.159,20.7157,0.0981
601816.SH,20241231,6.4238,47.3894,10.5907,3.6241,20.8718,0.4086
601816.SH,20240930,5.0716,48.1661,12.3518,4.7719,21.3763,0.3206
601816.SH,20240630,3.249,47.3858,23.7681,8.2119,22.8481,0.2102
601816.SH,20240331,1.5077,46.2029,33.1089,13.0615,24.6661,0.0923
601816.SH,20231231,6.0949,45.7953,2103.6329,110.4026,25.4289,0.4293
