ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688390.SH,20260331,3.4782,26.3294,462.0427,25.4218,71.3315,-0.3355
688390.SH,20251231,1.2724,21.5135,318.2697,31.9291,69.497,2.6529
688390.SH,20250930,-0.0353,22.067,837.575,25.3041,66.2789,-0.1346
688390.SH,20250630,-1.7887,19.9221,30.3501,29.8041,64.4167,-0.1808
688390.SH,20250331,-2.2814,19.4111,2.7521,67.1272,63.3041,-1.0447
688390.SH,20241231,-6.7534,20.9503,-107.2539,-8.3619,63.362,-3.2688
688390.SH,20240930,-1.0791,23.0007,-99.0309,-12.5117,60.4925,-4.2219
688390.SH,20240630,-1.8863,22.7646,-103.2171,-17.4742,60.0531,-3.753
688390.SH,20240331,-1.1744,27.4662,-108.5674,-34.499,54.7468,-4.1256
688390.SH,20231231,30.7721,30.7598,31.2356,56.1,56.9676,5.9812
