ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002156.SZ,20260331,1.1018,13.3247,224.5487,22.8027,64.922,0.6205
002156.SZ,20251231,5.5696,14.5857,79.8597,16.9157,63.7348,4.59
002156.SZ,20250930,5.2091,15.2563,55.7407,17.7679,63.0372,3.6019
002156.SZ,20250630,2.856,14.7529,27.7158,17.6728,61.9765,1.6343
002156.SZ,20250331,0.7067,13.1966,2.9412,15.3428,60.5833,0.9609
002156.SZ,20241231,4.3421,14.8445,299.9022,7.2405,60.0631,2.5548
002156.SZ,20240930,3.8151,14.3276,967.8273,7.3843,59.4565,2.0278
002156.SZ,20240630,2.2439,14.1571,271.9092,11.8309,58.1567,1.2154
002156.SZ,20240331,0.6765,12.1381,2064.0097,13.793,57.6804,0.5209
002156.SZ,20231231,0.4287,11.667,-66.236,3.9233,57.8704,2.83
