ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600795.SH,20260331,2.2525,12.3195,-22.7886,-1.6176,73.0098,0.4964
600795.SH,20251231,11.7331,15.5379,-27.1548,-4.9882,73.4474,3.009
600795.SH,20250930,10.9574,16.7498,-26.2656,-6.4671,73.3331,2.3988
600795.SH,20250630,5.9813,16.2683,-45.1085,-9.5231,73.3915,1.4565
600795.SH,20250331,2.8219,13.9109,1.4538,-12.6053,73.0485,0.7864
600795.SH,20241231,8.9045,14.2357,75.285,-1.0038,73.4045,3.1196
600795.SH,20240930,8.7697,14.7816,63.4132,-2.7939,72.7307,2.0775
600795.SH,20240630,4.2255,14.6181,127.353,-3.2234,72.8732,1.2253
600795.SH,20240331,3.486,13.3353,88.621,-0.1268,73.4666,0.4079
600795.SH,20231231,10.3816,14.6184,98.8026,-7.0247,73.9186,2.3876
