ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601231.SH,20260331,1.8602,9.458,24.5689,-2.1924,42.8768,0.2523
601231.SH,20251231,8.0212,9.4864,12.1609,-2.4643,48.8177,1.0547
601231.SH,20250930,6.1348,9.6698,-2.5997,-0.8306,55.0884,0.8294
601231.SH,20250630,3.1748,9.8011,-18.6582,-0.6277,53.2293,0.6572
601231.SH,20250331,1.5441,9.4219,0.0825,1.1615,53.1248,0.4054
601231.SH,20241231,8.3078,9.4925,-15.1636,-0.1666,54.8514,1.922
601231.SH,20240930,6.1152,9.8089,-6.8647,2.2057,56.7026,0.9036
601231.SH,20240630,3.5419,9.8379,2.2334,1.9355,54.8985,0.6775
601231.SH,20240331,1.6756,9.5467,20.6253,3.7987,55.6869,0.5185
601231.SH,20231231,10.868,9.6276,-36.3442,-11.2735,56.5215,3.0875
