ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600415.SH,20260331,4.038,33.7785,23.293,45.2914,45.7309,0.0113
600415.SH,20251231,17.9186,31.4444,36.7595,26.6237,48.1399,1.9201
600415.SH,20250930,15.8903,37.2253,48.4544,23.0667,50.8577,1.7516
600415.SH,20250630,8.158,31.5503,16.7788,13.9946,46.6769,0.2522
600415.SH,20250331,3.803,36.1796,12.6649,17.9276,43.3751,-0.0507
600415.SH,20241231,15.6217,31.387,14.8531,39.2727,47.477,0.819
600415.SH,20240930,12.1915,31.997,0.5271,34.247,44.7766,0.0825
600415.SH,20240630,7.9341,33.078,-27.5405,31.0976,49.7612,0.0209
600415.SH,20240331,3.8231,39.0535,-41.6588,26.4235,48.9252,0.0328
600415.SH,20231231,14.9841,26.4958,142.25,48.2958,51.1197,0.3364
