ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601360.SH,20260331,,70.7011,139.9999,7.8957,22.4038,-0.0091
601360.SH,20251231,0.1173,66.5447,124.0458,9.3723,21.861,0.022
601360.SH,20250930,-0.4648,67.3174,78.8843,8.1827,22.6388,-0.0482
601360.SH,20250630,-0.9951,66.5454,17.4268,3.6671,21.7849,-0.012
601360.SH,20250331,-0.938,71.7906,-149.1595,8.3927,20.9032,-0.0685
601360.SH,20241231,-3.8014,66.0978,-122.1024,-12.2329,21.2275,0.0466
601360.SH,20240930,-2.5631,64.7449,-57.028,-16.7554,21.2737,-0.033
601360.SH,20240630,-1.6459,63.4025,-47.8173,-18.018,19.8942,-0.0657
601360.SH,20240331,-1.0426,62.5717,41.1488,-12.5305,20.9416,-0.0268
601360.SH,20231231,-2.3754,60.7617,77.6508,-4.8883,20.7072,0.1294
