ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000823.SZ,20260331,0.6712,15.977,-21.012,6.846,35.6885,0.0119
000823.SZ,20251231,4.5275,17.3299,3.096,9.9819,36.2407,1.2788
000823.SZ,20250930,3.6858,17.3994,20.926,10.91,36.1888,1.0326
000823.SZ,20250630,2.3724,17.2533,53.6151,13.2557,35.4277,0.5428
000823.SZ,20250331,0.8546,17.1049,142.2595,15.8106,35.3246,0.1576
000823.SZ,20241231,4.2887,17.4815,10.0912,5.48,36.5673,0.8675
000823.SZ,20240930,2.9419,17.1924,13.3585,3.4736,36.5506,0.7466
000823.SZ,20240630,1.4444,16.4699,9.4803,2.4954,36.7732,0.3597
000823.SZ,20240331,0.3088,15.8359,17.1734,-0.3272,36.6643,0.1869
000823.SZ,20231231,4.198,18.2032,-52.9761,-18.2159,38.7234,1.239
