ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301377.SZ,20260331,9.2051,53.2544,258.9962,92.3327,45.5358,-0.1165
301377.SZ,20251231,15.962,42.3416,91.1378,35.6987,41.6282,0.7094
301377.SZ,20250930,10.2312,40.6232,63.9414,29.1296,34.4508,0.0537
301377.SZ,20250630,5.9035,39.2444,79.7826,26.9022,33.4939,-0.0717
301377.SZ,20250331,2.6402,38.0467,78.5095,27.2062,29.3241,-0.0212
301377.SZ,20241231,8.4227,35.7955,3.4482,19.6486,29.5725,0.6663
301377.SZ,20240930,6.1594,35.5816,1.7523,21.7171,26.8918,0.4904
301377.SZ,20240630,3.177,34.6567,-16.055,22.2977,26.3507,0.2944
301377.SZ,20240331,1.5105,33.7684,-40.4299,20.4506,26.5183,0.0449
301377.SZ,20231231,7.8083,36.4231,-1.5881,8.3353,27.0457,0.4446
