ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
001203.SZ,20260331,2.0927,52.2263,-29.8928,-12.075,59.7406,0.1909
001203.SZ,20251231,10.6594,46.4371,-2.0269,6.4261,57.0409,0.7551
001203.SZ,20250930,9.0062,46.86,-10.2759,1.6041,61.0632,0.6817
001203.SZ,20250630,6.1421,49.3052,-12.3175,-0.0679,59.8151,0.4162
001203.SZ,20250331,3.3573,52.6327,-6.9631,0.5196,57.3379,0.184
001203.SZ,20241231,11.7803,49.4679,-34.1732,-4.0132,57.7585,1.0255
001203.SZ,20240930,10.403,50.7103,-19.7853,4.8924,56.4764,0.8974
001203.SZ,20240630,7.4775,53.5981,-8.3162,10.0983,58.5978,0.5818
001203.SZ,20240331,3.9405,56.7813,20.1343,43.0495,59.6684,0.1953
001203.SZ,20231231,18.1348,53.4857,4.3888,-3.6985,58.0332,1.0654
