ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002456.SZ,20260331,-6.5209,7.3732,-319.7524,-23.6027,75.0715,0.1393
002456.SZ,20251231,-0.78,10.3249,-28.6863,8.382,76.9244,0.0822
002456.SZ,20250930,-3.5764,9.759,-244.4182,9.2895,77.858,0.0603
002456.SZ,20250630,-4.0135,10.0008,-378.129,3.1504,77.9659,0.0967
002456.SZ,20250331,-2.3575,10.3567,-470.5108,5.0715,78.4297,0.0113
002456.SZ,20241231,-0.3603,11.5969,-24.0859,21.1943,79.1834,0.0238
002456.SZ,20240930,0.7609,11.4915,115.7401,33.7576,79.01,0.0498
002456.SZ,20240630,-0.4133,10.8831,111.0679,51.0222,77.2008,0.0958
002456.SZ,20240331,-0.5152,10.4905,104.4434,72.3282,78.7969,-0.1009
002456.SZ,20231231,-8.8472,10.0213,101.484,13.7298,79.0139,-0.1519
