ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601727.SH,20260331,0.5241,18.3567,30.1534,9.4874,75.4984,-0.0515
601727.SH,20251231,0.3718,17.5219,60.2991,9.0965,75.4413,0.6767
601727.SH,20250930,1.1363,18.1825,8.4804,7.5018,75.1526,0.1059
601727.SH,20250630,,18.5979,7.3162,8.987,74.9712,
601727.SH,20250331,0.385,18.4006,145.6872,8.0645,74.0104,-0.2484
601727.SH,20241231,-1.1623,18.129,-6.3318,1.0839,74.4202,1.1321
601727.SH,20240930,0.5541,18.6546,-7.6661,-2.3937,73.1546,0.0024
601727.SH,20240630,0.4611,18.8248,1.9278,-6.2535,72.5019,-0.013
601727.SH,20240331,-0.2267,19.3947,-91.2747,-3.312,72.2789,-0.445
601727.SH,20231231,-2.2732,18.4742,107.9954,-2.3658,72.843,0.5004
