ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002506.SZ,20260331,-18.8572,3.7968,5.5924,-38.7446,94.4877,-0.0222
002506.SZ,20251231,-69.0148,2.3267,-1807.426,-5.5206,93.8334,0.219
002506.SZ,20250930,-27.7999,4.1826,-777.7763,-2.4802,90.764,0.1647
002506.SZ,20250630,-15.6496,5.0446,-854.291,-5.1588,88.77,0.1387
002506.SZ,20250331,-9.1927,3.4184,-911.3862,7.0637,88.8849,0.0293
002506.SZ,20241231,-0.0804,8.9178,-56.6991,1.7046,87.5897,0.1627
002506.SZ,20240930,1.4076,9.4579,-42.5132,27.3973,87.5667,0.1664
002506.SZ,20240630,0.4906,8.5448,-61.1518,44.7309,88.08,0.1592
002506.SZ,20240331,0.6365,10.1139,-10.1803,89.9651,88.0855,0.0057
002506.SZ,20231231,2.9481,9.086,142.2418,91.1462,87.319,0.0515
