ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600096.SH,20260331,5.4998,19.5567,10.3918,-8.0611,46.6672,1.3174
600096.SH,20251231,21.3328,20.2138,-3.3962,-21.4736,47.1719,4.9848
600096.SH,20250930,19.8341,20.8515,6.8905,-19.5299,47.3834,4.3064
600096.SH,20250630,11.9902,19.1592,-2.8121,-21.8841,51.5848,2.3054
600096.SH,20250331,5.5192,17.2296,-11.6486,-6.1564,49.9606,1.5526
600096.SH,20241231,25.2549,17.501,17.9285,-10.8938,52.2597,5.8616
600096.SH,20240930,21.6107,16.9871,19.4243,-12.3417,52.5069,4.092
600096.SH,20240630,14.4499,16.6086,6.1043,-9.1591,56.4906,2.5184
600096.SH,20240331,7.3622,19.1213,-7.185,-12.7683,56.2594,1.3579
600096.SH,20231231,25.6841,15.1765,-24.8969,-8.3028,58.1317,5.1448
